time,y_reported,y_clean,alpha_hat,u_out
               79470,   10844084,    6198716,    4633902,    1572864
               79480,   10846397,    6199391,    4635540,    1572864
               79490,   10848767,    6200123,    4637178,    1572864
               79500,   10851181,    6200899,    4638816,    1572864
               79510,   10853628,    6201708,    4640454,    1572864
               79520,   10856100,    6202542,    4642092,    1572864
               79530,   10858591,    6203395,    4643730,    1572864
               79540,   10861097,    6204263,    4645368,    1572864
               79550,   10863614,    6205142,    4647006,   -1572864
               79560,   10866139,    6206029,    4648644,   -1572864
               79570,   10867830,    6206082,    4650282,   -1572864
               79580,   10868888,    6205502,    4651920,   -1572864
               79590,   10869464,    6204440,    4653558,   -1572864
               79600,   10869674,    6203012,    4655196,   -1572864
               79610,   10869606,    6201306,    4656834,    1572864
               79620,   10869327,    6199389,    4658472,    1572864
               79630,   10869728,    6198152,    4660110,    1572864
               79640,   10870645,    6197431,    4661748,    1572864
               79650,   10871955,    6197103,    4663386,    1572864
               79660,   10873563,    6197073,    4665024,    1572864
               79670,   10875398,    6197270,    4666662,    1572864
               79680,   10877405,    6197639,    4668300,    1572864
               79690,   10879543,    6198139,    4669938,    1572864
               79700,   10881780,    6198738,    4671576,    1572864
               79710,   10884093,    6199413,    4673214,    1572864
               79720,   10886463,    6200145,    4674852,    1572864
               79730,   10888877,    6200921,    4676490,    1572864
               79740,   10891324,    6201730,    4678128,    1572864
               79750,   10893796,    6202564,    4679766,    1572864
               79760,   10896287,    6203417,    4681404,    1572864
               79770,   10898793,    6204285,    4683042,    1572864
               79780,   10901310,    6205164,    4684680,   -1572864
               79790,   10903835,    6206051,    4686318,   -1572864
               79800,   10905526,    6206104,    4687956,   -1572864
               79810,   10906584,    6205524,    4689594,   -1572864
               79820,   10907160,    6204462,    4691232,   -1572864
               79830,   10907370,    6203034,    4692870,   -1572864
               79840,   10907302,    6201328,    4694508,    1572864
               79850,   10907023,    6199411,    4696146,    1572864
               79860,   10907424,    6198174,    4697784,    1572864
               79870,   10908341,    6197453,    4699422,    1572864
               79880,   10909651,    6197125,    4701060,    1572864
               79890,   10911259,    6197095,    4702698,    1572864
               79900,   10913094,    6197292,    4704336,    1572864
               79910,   10915101,    6197661,    4705974,    1572864
               79920,   10917239,    6198161,    4707612,    1572864
               79930,   10919476,    6198760,    4709250,    1572864
               79940,   10921789,    6199435,    4710888,    1572864
               79950,   10924159,    6200167,    4712526,    1572864
               79960,   10926573,    6200943,    4714164,    1572864
               79970,   10929020,    6201752,    4715802,    1572864
               79980,   10931492,    6202586,    4717440,    1572864
               79990,   10933983,    6203439,    4719078,    1572864
               80000,   10936489,    6204307,    4720716,    1572864
               80010,   10939006,    6205186,    4722354,   -1572864
               80020,   10941531,    6206073,    4723992,   -1572864
               80030,   10943222,    6206126,    4725630,   -1572864
               80040,   10944280,    6205546,    4727268,   -1572864
               80050,   10944856,    6204484,    4728906,   -1572864
               80060,   10945066,    6203056,    4730544,   -1572864
               80070,   10944998,    6201350,    4732182,    1572864
               80080,   10944719,    6199433,    4733820,    1572864
               80090,   10945120,    6198196,    4735458,    1572864
               80100,   10946037,    6197475,    4737096,    1572864
               80110,   10947347,    6197147,    4738734,    1572864
               80120,   10948955,    6197117,    4740372,    1572864
               80130,   10950790,    6197314,    4742010,    1572864
               80140,   10952797,    6197683,    4743648,    1572864
               80150,   10954935,    6198183,    4745286,    1572864
               80160,   10957172,    6198782,    4746924,    1572864
               80170,   10959485,    6199457,    4748562,    1572864
               80180,   10961855,    6200189,    4750200,    1572864
               80190,   10964269,    6200965,    4751838,    1572864
               80200,   10966716,    6201774,    4753476,    1572864
               80210,   10969188,    6202608,    4755114,    1572864
               80220,   10971679,    6203461,    4756752,    1572864
               80230,   10974185,    6204329,    4758390,    1572864
               80240,   10976702,    6205208,    4760028,   -1572864
               80250,   10979227,    6206095,    4761666,   -1572864
               80260,   10980918,    6206148,    4763304,   -1572864
               80270,   10981976,    6205568,    4764942,   -1572864
               80280,   10982552,    6204506,    4766580,   -1572864
               80290,   10982762,    6203078,    4768218,   -1572864
               80300,   10982694,    6201372,    4769856,    1572864
               80310,   10982415,    6199455,    4771494,    1572864
               80320,   10982816,    6198218,    4773132,    1572864
               80330,   10983733,    6197497,    4774770,    1572864
               80340,   10985043,    6197169,    4776408,    1572864
               80350,   10986651,    6197139,    4778046,    1572864
               80360,   10988486,    6197336,    4779684,    1572864
               80370,   10990493,    6197705,    4781322,    1572864
               80380,   10992631,    6198205,    4782960,    1572864
               80390,   10994868,    6198804,    4784598,    1572864
               80400,   10997181,    6199479,    4786236,    1572864
               80410,   10999551,    6200211,    4787874,    1572864
               80420,   11001965,    6200987,    4789512,    1572864
               80430,   11004412,    6201796,    4791150,    1572864
               80440,   11006884,    6202630,    4792788,    1572864
               80450,   11009375,    6203483,    4794426,    1572864
               80460,   11011881,    6204351,    4796064,    1572864
               80470,   11014398,    6205230,    4797702,   -1572864
               80480,   11016923,    6206117,    4799340,   -1572864
               80490,   11018614,    6206170,    4800978,   -1572864
               80500,   11019672,    6205590,    4802616,   -1572864
               80510,   11020248,    6204528,    4804254,   -1572864
               80520,   11020458,    6203100,    4805892,   -1572864
               80530,   11020390,    6201394,    4807530,    1572864
               80540,   11020111,    6199477,    4809168,    1572864
               80550,   11020512,    6198240,    4810806,    1572864
               80560,   11021429,    6197519,    4812444,    1572864
               80570,   11022739,    6197191,    4814082,    1572864
               80580,   11024347,    6197161,    4815720,    1572864
               80590,   11026182,    6197358,    4817358,    1572864
               80600,   11028189,    6197727,    4818996,    1572864
               80610,   11030327,    6198227,    4820634,    1572864
               80620,   11032564,    6198826,    4822272,    1572864
               80630,   11034877,    6199501,    4823910,    1572864
               80640,   11037247,    6200233,    4825548,    1572864
               80650,   11039661,    6201009,    4827186,    1572864
               80660,   11042108,    6201818,    4828824,    1572864
               80670,   11044580,    6202652,    4830462,    1572864
               80680,   11047071,    6203505,    4832100,    1572864
               80690,   11049577,    6204373,    4833738,    1572864
               80700,   11052094,    6205252,    4835376,   -1572864
               80710,   11054619,    6206139,    4837014,   -1572864
               80720,   11056310,    6206192,    4838652,   -1572864
               80730,   11057368,    6205612,    4840290,   -1572864
               80740,   11057944,    6204550,    4841928,   -1572864
               80750,   11058154,    6203122,    4843566,   -1572864
               80760,   11058086,    6201416,    4845204,    1572864
               80770,   11057807,    6199499,    4846842,    1572864
               80780,   11058208,    6198262,    4848480,    1572864
               80790,   11059125,    6197541,    4850118,    1572864
               80800,   11060435,    6197213,    4851756,    1572864
               80810,   11062043,    6197183,    4853394,    1572864
               80820,   11063878,    6197380,    4855032,    1572864
               80830,   11065885,    6197749,    4856670,    1572864
               80840,   11068023,    6198249,    4858308,    1572864
               80850,   11070260,    6198848,    4859946,    1572864
               80860,   11072573,    6199523,    4861584,    1572864
               80870,   11074943,    6200255,    4863222,    1572864
               80880,   11077357,    6201031,    4864860,    1572864
               80890,   11079804,    6201840,    4866498,    1572864
               80900,   11082276,    6202674,    4868136,    1572864
               80910,   11084767,    6203527,    4869774,    1572864
               80920,   11087273,    6204395,    4871412,    1572864
               80930,   11089790,    6205274,    4873050,   -1572864
               80940,   11092315,    6206161,    4874688,   -1572864
               80950,   11094006,    6206214,    4876326,   -1572864
               80960,   11095064,    6205634,    4877964,   -1572864
               80970,   11095640,    6204572,    4879602,   -1572864
               80980,   11095850,    6203144,    4881240,   -1572864
               80990,   11095782,    6201438,    4882878,    1572864
               81000,   11095503,    6199521,    4884516,    1572864
               81010,   11095903,    6198283,    4886154,    1572864
               81020,   11096820,    6197562,    4887792,    1572864
               81030,   11098130,    6197234,    4889430,    1572864
               81040,   11099738,    6197204,    4891068,    1572864
               81050,   11101573,    6197401,    4892706,    1572864
               81060,   11103580,    6197770,    4894344,    1572864
               81070,   11105718,    6198270,    4895982,    1572864
               81080,   11107955,    6198869,    4897620,    1572864
               81090,   11110268,    6199544,    4899258,    1572864
               81100,   11112638,    6200276,    4900896,    1572864
               81110,   11115052,    6201052,    4902534,    1572864
               81120,   11117499,    6201861,    4904172,    1572864
               81130,   11119971,    6202695,    4905810,    1572864
               81140,   11122462,    6203548,    4907448,    1572864
               81150,   11124968,    6204416,    4909086,    1572864
               81160,   11127485,    6205295,    4910724,   -1572864
               81170,   11130010,    6206182,    4912362,   -1572864
               81180,   11131701,    6206235,    4914000,   -1572864
               81190,   11132759,    6205655,    4915638,   -1572864
               81200,   11133335,    6204593,    4917276,   -1572864
               81210,   11133545,    6203165,    4918914,   -1572864
               81220,   11133477,    6201459,    4920552,    1572864
               81230,   11133198,    6199542,    4922190,    1572864
               81240,   11133598,    6198304,    4923828,    1572864
               81250,   11134515,    6197583,    4925466,    1572864
               81260,   11135825,    6197255,    4927104,    1572864
               81270,   11137433,    6197225,    4928742,    1572864
               81280,   11139268,    6197422,    4930380,    1572864
               81290,   11141275,    6197791,    4932018,    1572864
               81300,   11143413,    6198291,    4933656,    1572864
               81310,   11145650,    6198890,    4935294,    1572864
               81320,   11147963,    6199565,    4936932,    1572864
               81330,   11150333,    6200297,    4938570,    1572864
               81340,   11152747,    6201073,    4940208,    1572864
               81350,   11155194,    6201882,    4941846,    1572864
               81360,   11157666,    6202716,    4943484,    1572864
               81370,   11160157,    6203569,    4945122,    1572864
               81380,   11162663,    6204437,    4946760,    1572864
               81390,   11165180,    6205316,    4948398,   -1572864
               81400,   11167705,    6206203,    4950036,   -1572864
               81410,   11169396,    6206256,    4951674,   -1572864
               81420,   11170454,    6205676,    4953312,   -1572864
               81430,   11171030,    6204614,    4954950,   -1572864
               81440,   11171240,    6203186,    4956588,   -1572864
               81450,   11171172,    6201480,    4958226,    1572864
               81460,   11170893,    6199563,    4959864,    1572864
               81470,   11171293,    6198325,    4961502,    1572864
               81480,   11172210,    6197604,    4963140,    1572864
               81490,   11173520,    6197276,    4964778,    1572864
               81500,   11175128,    6197246,    4966416,    1572864
               81510,   11176963,    6197443,    4968054,    1572864
               81520,   11178970,    6197812,    4969692,    1572864
               81530,   11181108,    6198312,    4971330,    1572864
               81540,   11183345,    6198911,    4972968,    1572864
               81550,   11185658,    6199586,    4974606,    1572864
               81560,   11188028,    6200318,    4976244,    1572864
               81570,   11190442,    6201094,    4977882,    1572864
               81580,   11192889,    6201903,    4979520,    1572864
               81590,   11195361,    6202737,    4981158,    1572864
               81600,   11197852,    6203590,    4982796,    1572864
               81610,   11200358,    6204458,    4984434,    1572864
               81620,   11202875,    6205337,    4986072,   -1572864
               81630,   11205400,    6206224,    4987710,   -1572864
               81640,   11207091,    6206277,    4989348,   -1572864
               81650,   11208149,    6205697,    4990986,   -1572864
               81660,   11208725,    6204635,    4992624,   -1572864
               81670,   11208935,    6203207,    4994262,   -1572864
               81680,   11208867,    6201501,    4995900,    1572864
               81690,   11208588,    6199584,    4997538,    1572864
               81700,   11208988,    6198346,    4999176,    1572864
               81710,   11209905,    6197625,    5000814,    1572864
               81720,   11211215,    6197297,    5002452,    1572864
               81730,   11212823,    6197267,    5004090,    1572864
               81740,   11214658,    6197464,    5005728,    1572864
               81750,   11216665,    6197833,    5007366,    1572864
               81760,   11218803,    6198333,    5009004,    1572864
               81770,   11221040,    6198932,    5010642,    1572864
               81780,   11223353,    6199607,    5012280,    1572864
               81790,   11225723,    6200339,    5013918,    1572864
               81800,   11228137,    6201115,    5015556,    1572864
               81810,   11230584,    6201924,    5017194,    1572864
               81820,   11233056,    6202758,    5018832,    1572864
               81830,   11235547,    6203611,    5020470,    1572864
               81840,   11238053,    6204479,    5022108,    1572864
               81850,   11240570,    6205358,    5023746,   -1572864
               81860,   11243095,    6206245,    5025384,   -1572864
               81870,   11244786,    6206298,    5027022,   -1572864
               81880,   11245844,    6205718,    5028660,   -1572864
               81890,   11246420,    6204656,    5030298,   -1572864
               81900,   11246630,    6203228,    5031936,   -1572864
               81910,   11246562,    6201522,    5033574,    1572864
               81920,   11246283,    6199605,    5035212,    1572864
               81930,   11246683,    6198367,    5036850,    1572864
               81940,   11247600,    6197646,    5038488,    1572864
               81950,   11248910,    6197318,    5040126,    1572864
               81960,   11250518,    6197288,    5041764,    1572864
               81970,   11252353,    6197485,    5043402,    1572864
               81980,   11254360,    6197854,    5045040,    1572864
               81990,   11256498,    6198354,    5046678,    1572864
               82000,   11258735,    6198953,    5048316,    1572864
               82010,   11261048,    6199628,    5049954,    1572864
               82020,   11263418,    6200360,    5051592,    1572864
               82030,   11265832,    6201136,    5053230,    1572864
               82040,   11268279,    6201945,    5054868,    1572864
               82050,   11270751,    6202779,    5056506,    1572864
               82060,   11273242,    6203632,    5058144,    1572864
               82070,   11275748,    6204500,    5059782,    1572864
               82080,   11278265,    6205379,    5061420,   -1572864
               82090,   11280790,    6206266,    5063058,   -1572864
               82100,   11282481,    6206319,    5064696,   -1572864
               82110,   11283539,    6205739,    5066334,   -1572864
               82120,   11284115,    6204677,    5067972,   -1572864
               82130,   11284325,    6203249,    5069610,   -1572864
               82140,   11284257,    6201543,    5071248,    1572864
               82150,   11283978,    6199626,    5072886,    1572864
               82160,   11284378,    6198388,    5074524,    1572864
               82170,   11285295,    6197667,    5076162,    1572864
               82180,   11286605,    6197339,    5077800,    1572864
               82190,   11288213,    6197309,    5079438,    1572864
               82200,   11290048,    6197506,    5081076,    1572864
               82210,   11292055,    6197875,    5082714,    1572864
               82220,   11294193,    6198375,    5084352,    1572864
               82230,   11296430,    6198974,    5085990,    1572864
               82240,   11298743,    6199649,    5087628,    1572864
               82250,   11301113,    6200381,    5089266,    1572864
               82260,   11303527,    6201157,    5090904,    1572864
               82270,   11305974,    6201966,    5092542,    1572864
               82280,   11308446,    6202800,    5094180,    1572864
               82290,   11310937,    6203653,    5095818,    1572864
               82300,   11313443,    6204521,    5097456,    1572864
               82310,   11315960,    6205400,    5099094,   -1572864
               82320,   11318485,    6206287,    5100732,   -1572864
               82330,   11320176,    6206340,    5102370,   -1572864
               82340,   11321234,    6205760,    5104008,   -1572864
               82350,   11321810,    6204698,    5105646,   -1572864
               82360,   11322020,    6203270,    5107284,   -1572864
               82370,   11321952,    6201564,    5108922,    1572864
               82380,   11321673,    6199647,    5110560,    1572864
               82390,   11322073,    6198409,    5112198,    1572864
               82400,   11322990,    6197688,    5113836,    1572864
               82410,   11324300,    6197360,    5115474,    1572864
               82420,   11325908,    6197330,    5117112,    1572864
               82430,   11327743,    6197527,    5118750,    1572864
               82440,   11329750,    6197896,    5120388,    1572864
               82450,   11331888,    6198396,    5122026,    1572864
               82460,   11334125,    6198995,    5123664,    1572864
               82470,   11336438,    6199670,    5125302,    1572864
               82480,   11338808,    6200402,    5126940,    1572864
               82490,   11341222,    6201178,    5128578,    1572864
               82500,   11343669,    6201987,    5130216,    1572864
               82510,   11346141,    6202821,    5131854,    1572864
               82520,   11348632,    6203674,    5133492,    1572864
               82530,   11351138,    6204542,    5135130,    1572864
               82540,   11353655,    6205421,    5136768,   -1572864
               82550,   11356180,    6206308,    5138406,   -1572864
               82560,   11357871,    6206361,    5140044,   -1572864
               82570,   11358929,    6205781,    5141682,   -1572864
               82580,   11359505,    6204719,    5143320,   -1572864
               82590,   11359715,    6203291,    5144958,   -1572864
               82600,   11359647,    6201585,    5146596,    1572864
               82610,   11359368,    6199668,    5148234,    1572864
               82620,   11359768,    6198430,    5149872,    1572864
               82630,   11360685,    6197709,    5151510,    1572864
               82640,   11361995,    6197381,    5153148,    1572864
               82650,   11363603,    6197351,    5154786,    1572864
               82660,   11365438,    6197548,    5156424,    1572864
               82670,   11367445,    6197917,    5158062,    1572864
               82680,   11369583,    6198417,    5159700,    1572864
               82690,   11371820,    6199016,    5161338,    1572864
               82700,   11374133,    6199691,    5162976,    1572864
               82710,   11376503,    6200423,    5164614,    1572864
               82720,   11378917,    6201199,    5166252,    1572864
               82730,   11381364,    6202008,    5167890,    1572864
               82740,   11383836,    6202842,    5169528,    1572864
               82750,   11386327,    6203695,    5171166,    1572864
               82760,   11388833,    6204563,    5172804,    1572864
               82770,   11391350,    6205442,    5174442,   -1572864
               82780,   11393875,    6206329,    5176080,   -1572864
               82790,   11395566,    6206382,    5177718,   -1572864
               82800,   11396624,    6205802,    5179356,   -1572864
               82810,   11397200,    6204740,    5180994,   -1572864
               82820,   11397410,    6203312,    5182632,   -1572864
               82830,   11397342,    6201606,    5184270,    1572864
               82840,   11397063,    6199689,    5185908,    1572864
               82850,   11397463,    6198451,    5187546,    1572864
               82860,   11398380,    6197730,    5189184,    1572864
               82870,   11399690,    6197402,    5190822,    1572864
               82880,   11401298,    6197372,    5192460,    1572864
               82890,   11403133,    6197569,    5194098,    1572864
               82900,   11405140,    6197938,    5195736,    1572864
               82910,   11407278,    6198438,    5197374,    1572864
               82920,   11409515,    6199037,    5199012,    1572864
               82930,   11411828,    6199712,    5200650,    1572864
               82940,   11414198,    6200444,    5202288,    1572864
               82950,   11416612,    6201220,    5203926,    1572864
               82960,   11419059,    6202029,    5205564,    1572864
               82970,   11421531,    6202863,    5207202,    1572864
               82980,   11424022,    6203716,    5208840,    1572864
               82990,   11426528,    6204584,    5210478,    1572864
               83000,   11429045,    6205463,    5212116,   -1572864
               83010,   11431570,    6206350,    5213754,   -1572864
               83020,   11433261,    6206403,    5215392,   -1572864
               83030,   11434319,    6205823,    5217030,   -1572864
               83040,   11434895,    6204761,    5218668,   -1572864
               83050,   11435105,    6203333,    5220306,   -1572864
               83060,   11435037,    6201627,    5221944,    1572864
               83070,   11434758,    6199710,    5223582,    1572864
               83080,   11435158,    6198472,    5225220,    1572864
               83090,   11436075,    6197751,    5226858,    1572864
               83100,   11437385,    6197423,    5228496,    1572864
               83110,   11438993,    6197393,    5230134,    1572864
               83120,   11440828,    6197590,    5231772,    1572864
               83130,   11442835,    6197959,    5233410,    1572864
               83140,   11444973,    6198459,    5235048,    1572864
               83150,   11447210,    6199058,    5236686,    1572864
               83160,   11449523,    6199733,    5238324,    1572864
               83170,   11451893,    6200465,    5239962,    1572864
               83180,   11454307,    6201241,    5241600,    1572864
               83190,   11456754,    6202050,    5243238,    1572864
               83200,   11459226,    6202884,    5244876,    1572864
               83210,   11461717,    6203737,    5246514,    1572864
               83220,   11464223,    6204605,    5248152,    1572864
               83230,   11466740,    6205484,    5249790,   -1572864
               83240,   11469265,    6206371,    5251428,   -1572864
               83250,   11470956,    6206424,    5253066,   -1572864
               83260,   11472014,    6205844,    5254704,   -1572864
               83270,   11472590,    6204782,    5256342,   -1572864
               83280,   11472800,    6203354,    5257980,   -1572864
               83290,   11472732,    6201648,    5259618,    1572864
               83300,   11472453,    6199731,    5261256,    1572864
               83310,   11472853,    6198493,    5262894,    1572864
               83320,   11473770,    6197772,    5264532,    1572864
               83330,   11475080,    6197444,    5266170,    1572864
               83340,   11476688,    6197414,    5267808,    1572864
               83350,   11478523,    6197611,    5269446,    1572864
               83360,   11480530,    6197980,    5271084,    1572864
               83370,   11482668,    6198480,    5272722,    1572864
               83380,   11484905,    6199079,    5274360,    1572864
               83390,   11487218,    6199754,    5275998,    1572864
               83400,   11489588,    6200486,    5277636,    1572864
               83410,   11492002,    6201262,    5279274,    1572864
               83420,   11494449,    6202071,    5280912,    1572864
               83430,   11496921,    6202905,    5282550,    1572864
               83440,   11499412,    6203758,    5284188,    1572864
               83450,   11501918,    6204626,    5285826,    1572864
               83460,   11504435,    6205505,    5287464,   -1572864
               83470,   11506960,    6206392,    5289102,   -1572864
               83480,   11508651,    6206445,    5290740,   -1572864
               83490,   11509709,    6205865,    5292378,   -1572864
               83500,   11510285,    6204803,    5294016,   -1572864
               83510,   11510495,    6203375,    5295654,   -1572864
               83520,   11510427,    6201669,    5297292,    1572864
               83530,   11510148,    6199752,    5298930,    1572864
               83540,   11510548,    6198514,    5300568,    1572864
               83550,   11511465,    6197793,    5302206,    1572864
               83560,   11512775,    6197465,    5303844,    1572864
               83570,   11514383,    6197435,    5305482,    1572864
               83580,   11516218,    6197632,    5307120,    1572864
               83590,   11518225,    6198001,    5308758,    1572864
               83600,   11520363,    6198501,    5310396,    1572864
               83610,   11522600,    6199100,    5312034,    1572864
               83620,   11524913,    6199775,    5313672,    1572864
               83630,   11527283,    6200507,    5315310,    1572864
               83640,   11529697,    6201283,    5316948,    1572864
               83650,   11532144,    6202092,    5318586,    1572864
               83660,   11534616,    6202926,    5320224,    1572864
               83670,   11537107,    6203779,    5321862,    1572864
               83680,   11539613,    6204647,    5323500,    1572864
               83690,   11542130,    6205526,    5325138,   -1572864
               83700,   11544655,    6206413,    5326776,   -1572864
               83710,   11546346,    6206466,    5328414,   -1572864
               83720,   11547404,    6205886,    5330052,   -1572864
               83730,   11547980,    6204824,    5331690,   -1572864
               83740,   11548190,    6203396,    5333328,   -1572864
               83750,   11548122,    6201690,    5334966,    1572864
               83760,   11547843,    6199773,    5336604,    1572864
               83770,   11548243,    6198535,    5338242,    1572864
               83780,   11549160,    6197814,    5339880,    1572864
               83790,   11550470,    6197486,    5341518,    1572864
               83800,   11552078,    6197456,    5343156,    1572864
               83810,   11553913,    6197653,    5344794,    1572864
               83820,   11555920,    6198022,    5346432,    1572864
               83830,   11558058,    6198522,    5348070,    1572864
               83840,   11560295,    6199121,    5349708,    1572864
               83850,   11562608,    6199796,    5351346,    1572864
               83860,   11564978,    6200528,    5352984,    1572864
               83870,   11567392,    6201304,    5354622,    1572864
               83880,   11569839,    6202113,    5356260,    1572864
               83890,   11572311,    6202947,    5357898,    1572864
               83900,   11574802,    6203800,    5359536,    1572864
               83910,   11577308,    6204668,    5361174,    1572864
               83920,   11579825,    6205547,    5362812,   -1572864
               83930,   11582350,    6206434,    5364450,   -1572864
               83940,   11584041,    6206487,    5366088,   -1572864
               83950,   11585099,    6205907,    5367726,   -1572864
               83960,   11585675,    6204845,    5369364,   -1572864
               83970,   11585885,    6203417,    5371002,   -1572864
               83980,   11585817,    6201711,    5372640,    1572864
               83990,   11585538,    6199794,    5374278,    1572864
               84000,   11585938,    6198556,    5375916,    1572864
               84010,   11586855,    6197835,    5377554,    1572864
               84020,   11588165,    6197507,    5379192,    1572864
               84030,   11589773,    6197477,    5380830,    1572864
               84040,   11591608,    6197674,    5382468,    1572864
               84050,   11593615,    6198043,    5384106,    1572864
               84060,   11595753,    6198543,    5385744,    1572864
               84070,   11597990,    6199142,    5387382,    1572864
               84080,   11600303,    6199817,    5389020,    1572864
               84090,   11602673,    6200549,    5390658,    1572864
               84100,   11605087,    6201325,    5392296,    1572864
               84110,   11607534,    6202134,    5393934,    1572864
               84120,   11610006,    6202968,    5395572,    1572864
               84130,   11612497,    6203821,    5397210,    1572864
               84140,   11615003,    6204689,    5398848,    1572864
               84150,   11617520,    6205568,    5400486,   -1572864
               84160,   11620045,    6206455,    5402124,   -1572864
               84170,   11621736,    6206508,    5403762,   -1572864
               84180,   11622794,    6205928,    5405400,   -1572864
               84190,   11623370,    6204866,    5407038,   -1572864
               84200,   11623580,    6203438,    5408676,   -1572864
               84210,   11623512,    6201732,    5410314,    1572864
               84220,   11623233,    6199815,    5411952,    1572864
               84230,   11623633,    6198577,    5413590,    1572864
               84240,   11624550,    6197856,    5415228,    1572864
               84250,   11625860,    6197528,    5416866,    1572864
               84260,   11627468,    6197498,    5418504,    1572864
               84270,   11629303,    6197695,    5420142,    1572864
               84280,   11631310,    6198064,    5421780,    1572864
               84290,   11633448,    6198564,    5423418,    1572864
               84300,   11635685,    6199163,    5425056,    1572864
               84310,   11637998,    6199838,    5426694,    1572864
               84320,   11640368,    6200570,    5428332,    1572864
               84330,   11642782,    6201346,    5429970,    1572864
               84340,   11645229,    6202155,    5431608,    1572864
               84350,   11647701,    6202989,    5433246,    1572864
               84360,   11650192,    6203842,    5434884,    1572864
               84370,   11652698,    6204710,    5436522,    1572864
               84380,   11655215,    6205589,    5438160,   -1572864
               84390,   11657740,    6206476,    5439798,   -1572864
               84400,   11659431,    6206529,    5441436,   -1572864
               84410,   11660489,    6205949,    5443074,   -1572864
               84420,   11661065,    6204887,    5444712,   -1572864
               84430,   11661275,    6203459,    5446350,   -1572864
               84440,   11661207,    6201753,    5447988,    1572864
               84450,   11660928,    6199836,    5449626,    1572864
               84460,   11661328,    6198598,    5451264,    1572864
               84470,   11662245,    6197877,    5452902,    1572864
               84480,   11663554,    6197548,    5454540,    1572864
               84490,   11665162,    6197518,    5456178,    1572864
               84500,   11666997,    6197715,    5457816,    1572864
               84510,   11669004,    6198084,    5459454,    1572864
               84520,   11671142,    6198584,    5461092,    1572864
               84530,   11673379,    6199183,    5462730,    1572864
               84540,   11675692,    6199858,    5464368,    1572864
               84550,   11678062,    6200590,    5466006,    1572864
               84560,   11680476,    6201366,    5467644,    1572864
               84570,   11682923,    6202175,    5469282,    1572864
               84580,   11685395,    6203009,    5470920,    1572864
               84590,   11687886,    6203862,    5472558,    1572864
               84600,   11690392,    6204730,    5474196,    1572864
               84610,   11692909,    6205609,    5475834,   -1572864
               84620,   11695434,    6206496,    5477472,   -1572864
               84630,   11697125,    6206549,    5479110,   -1572864
               84640,   11698183,    6205969,    5480748,   -1572864
               84650,   11698759,    6204907,    5482386,   -1572864
               84660,   11698969,    6203479,    5484024,   -1572864
               84670,   11698901,    6201773,    5485662,    1572864
               84680,   11698622,    6199856,    5487300,    1572864
               84690,   11699022,    6198618,    5488938,    1572864
               84700,   11699939,    6197897,    5490576,    1572864
               84710,   11701248,    6197568,    5492214,    1572864
               84720,   11702856,    6197538,    5493852,    1572864
               84730,   11704691,    6197735,    5495490,    1572864
               84740,   11706698,    6198104,    5497128,    1572864
               84750,   11708836,    6198604,    5498766,    1572864
               84760,   11711073,    6199203,    5500404,    1572864
               84770,   11713386,    6199878,    5502042,    1572864
               84780,   11715756,    6200610,    5503680,    1572864
               84790,   11718170,    6201386,    5505318,    1572864
               84800,   11720617,    6202195,    5506956,    1572864
               84810,   11723089,    6203029,    5508594,    1572864
               84820,   11725580,    6203882,    5510232,    1572864
               84830,   11728086,    6204750,    5511870,    1572864
               84840,   11730603,    6205629,    5513508,   -1572864
               84850,   11733128,    6206516,    5515146,   -1572864
               84860,   11734819,    6206569,    5516784,   -1572864
               84870,   11735877,    6205989,    5518422,   -1572864
               84880,   11736453,    6204927,    5520060,   -1572864
               84890,   11736663,    6203499,    5521698,   -1572864
               84900,   11736595,    6201793,    5523336,    1572864
               84910,   11736316,    6199876,    5524974,    1572864
               84920,   11736716,    6198638,    5526612,    1572864
               84930,   11737633,    6197917,    5528250,    1572864
               84940,   11738942,    6197588,    5529888,    1572864
               84950,   11740550,    6197558,    5531526,    1572864
               84960,   11742385,    6197755,    5533164,    1572864
               84970,   11744392,    6198124,    5534802,    1572864
               84980,   11746530,    6198624,    5536440,    1572864
               84990,   11748767,    6199223,    5538078,    1572864
               85000,   11751080,    6199898,    5539716,    1572864
               85010,   11753450,    6200630,    5541354,    1572864
               85020,   11755864,    6201406,    5542992,    1572864
               85030,   11758311,    6202215,    5544630,    1572864
               85040,   11760783,    6203049,    5546268,    1572864
               85050,   11763274,    6203902,    5547906,    1572864
               85060,   11765780,    6204770,    5549544,    1572864
               85070,   11768297,    6205649,    5551182,   -1572864
               85080,   11770822,    6206536,    5552820,   -1572864
               85090,   11772513,    6206589,    5554458,   -1572864
               85100,   11773571,    6206009,    5556096,   -1572864
               85110,   11774147,    6204947,    5557734,   -1572864
               85120,   11774357,    6203519,    5559372,   -1572864
               85130,   11774289,    6201813,    5561010,    1572864
               85140,   11774010,    6199896,    5562648,    1572864
               85150,   11774410,    6198658,    5564286,    1572864
               85160,   11775327,    6197937,    5565924,    1572864
               85170,   11776636,    6197608,    5567562,    1572864
               85180,   11778244,    6197578,    5569200,    1572864
               85190,   11780079,    6197775,    5570838,    1572864
               85200,   11782086,    6198144,    5572476,    1572864
               85210,   11784224,    6198644,    5574114,    1572864
               85220,   11786461,    6199243,    5575752,    1572864
